"librairie";"table";"var";"libelle";"andeb";"anfin";"jointure";"commentaire";"type";"longueur";"droits"
"hadxxbd";"fixe";"nbjssseq";"Nombre de journées de la sousséquence";16;26;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"fixe";"nbzt";"Nombre de zones tarifaires établissement PAPRICA";16;26;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"fixe";"numseq";"Numéro de la séquence dans le séjour";16;26;"";"Permet la jointure avec les autres fichiers non encore en tables SAS";"Caractère";4;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"fixe";"numssseq";"Numéro de sousséquence";16;26;"";"";"Caractère";4;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"fixe";"passage_urg";"Passage par une structure des urgences";23;26;"";"";"Caractère";1;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"fixe";"provenance";"Provenance";16;26;"";"Précise le mode d'entrée si besoin";"Caractère";1;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"fixe";"rel";"Cotation dépendance AVQ, relation";16;26;"";"0 : non attendu";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"fixe";"seqhad";"N° séquentiel de séjour d'HAD/ N° séquentiel d'entrée";16;26;"0";"Permet la jointure avec les autres fichiers non encore en tables SAS";"Caractère";5;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"fixe";"sexe";"Sexe du patient";16;26;"";"";"Caractère";1;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"fixe";"type_aut";"Type d'autorisation";24;26;"";"";"Caractère";2;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"fixe_2";"cod_conf";"Confirmation de codage";16;26;"";"";"Caractère";1;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"fixe_2";"coderetour";"Groupage PAPRICA : code retour";16;26;"";"";"Caractère";3;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"fixe_2";"coderetour_et";"Groupage établissement : code retour";16;26;"";"";"Caractère";3;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"fixe_2";"factam";"Séjour facturable à l'assurance maladie";16;26;"";"";"Caractère";1;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"fixe_2";"format";"Version du format du RAPSS";16;26;"";"";"Caractère";3;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"fixe_2";"formatrapss";"Version du format du RPSS";16;26;"";"";"Caractère";3;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"fixe_2";"ghpc_et";"GHPC groupage établissement";16;26;"";"";"Caractère";4;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"fixe_2";"ght_et1";"GHT n°1 groupage établissement";16;26;"";"";"Caractère";2;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"fixe_2";"ght_et2";"GHT n°2 groupage établissement";16;26;"";"";"Caractère";2;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"fixe_2";"ght_et3";"GHT n°3 groupage établissement";16;26;"";"";"Caractère";2;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"fixe_2";"ght_et4";"GHT n°4 groupage établissement";16;26;"";"";"Caractère";2;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"fixe_2";"ident";"Clé de jointure";16;26;"1";"Identifiant sur 6 caractères permettant la jointure entre les différentes tables. Il est unique par sous-séquence";"Caractère";6;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"fixe_2";"motif";"Motif de la non facturation à l'assurance maladie";16;26;"";"";"Caractère";1;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"fixe_2";"nbj_et1";"Nombre de jours GHT n°1 groupage établissement";16;26;"";"";"Numérique";3;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"fixe_2";"nbj_et2";"Nombre de jours GHT n°2 groupage établissement";16;26;"";"";"Numérique";3;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"fixe_2";"nbj_et3";"Nombre de jours GHT n°3 groupage établissement";16;26;"";"";"Numérique";3;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"fixe_2";"nbj_et4";"Nombre de jours GHT n°4 groupage établissement";16;26;"";"";"Numérique";3;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"fixe_2";"nbzt_et";"Nombre de zones tarifaires établissement groupage établissement";16;26;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"fixe_2";"seqfact";"N° séquentiel de facture";16;26;"";"";"Caractère";5;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"fixe_2";"version";"Version de la classification PAPRICA";16;26;"";"";"Caractère";2;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"fixe_2";"version_et";"Version de la classification groupage établissement";16;26;"";"";"Caractère";2;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"fixe_sej";"annee";"Année de la date de sortie du séjour";16;26;"";"";"Caractère";4;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"fixe_sej";"annee_entree";"Année de la date d'entrée du séjour";19;19;"";"";"Caractère";4;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"fixe_sej";"annee_naissance";"Année de la date de naissance du patient";20;26;"";"";"Caractère";4;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"fixe_sej";"ano_annee";"Année de la date d'entrée de séjour";16;18;"";"Variable issue du fichier ANO";"Caractère";4;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"fixe_sej";"ano_date";"Délai à la date d'entrée";16;26;"";"Permet d'ordonner chronologiquement les séjours d'un patient";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"fixe_sej";"ano_mois";"Mois de la date d'entrée de séjour";16;18;"";"";"Caractère";2;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"fixe_sej";"ano_retour";"Concaténation des 9 codes retour  de génération de la clé de chainage issus du fichier ano";16;26;"";"Tous les codes retour (n°secu, date naissance, sexe, n°administratif de séjour, fusion ano-hosp/hosp-PMSI, fusion ANO-PMSI/PMSI, date de réference, cohérence date naissance, cohérence sexe) doivent être à 0 pour s'assurer de la bonne génération de la clé de chainage et des informations correctes sur la date de référence (0 = pas de problème à signaler; 1= format incorrect; 2=utilisation de la valeur manquante (caractère ""X""); 3 : N° non conforme suite au contrôle de la clé (1er caractère de la variable ano_retour); 9= traitement impossible)";"Caractère";9;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"fixe_sej";"anonyme";"Clé de chainage (pseudonyme du patient)";16;26;"3";"Variable issue du fichier ANO";"Caractère";17;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"fixe_sej";"date_entree";"Date d'entrée du séjour";19;26;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"fixe_sej";"date_sortie";"Date de sortie du séjour";19;26;"";"Vide si le séjour n'est pas clos";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"fixe_sej";"destination";"Destination";16;26;"";"Précise le mode de sortie si besoin";"Caractère";1;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"fixe_sej";"duree";"Durée couverte par le séjour";16;26;"";"Calculé pour tous les séjours : somme du nombre de journées entre le début de la séquence et la date d'entrée du séjour, du nombre de journées entre le début de la sousséquence et le début de la séquence, et du nombre de journées de la dernière sousséquence, à la dernière sousséquence du séjour";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"fixe_sej";"erreur";"Indicateur de séjour 100% en GHPC erreur";16;26;"";"";"Caractère";1;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"fixe_sej";"finess";"FINESS PMSI";19;26;"0";"";"Caractère";9;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"fixe_sej";"finessgeo";"Finess géographique";16;26;"";"";"Caractère";9;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"fixe_sej";"ident_sej";"Clé de jointure au séjour";16;26;"2";"Identifiant sur 5 caractères permettant la jointure avec la table fixe_sej. Il est unique par séjour";"Caractère";5;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"fixe_sej";"modeentree";"Mode d'entrée";16;26;"";"Peut être précisé par la variable Provenance";"Caractère";1;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"fixe_sej";"modesortie";"Mode de sortie";16;26;"";"Peut être précisé par la variable Destination
Non renseigné si séjour non terminé";"Caractère";1;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"fixe_sej";"mois";"Mois de la date de sortie du séjour";16;26;"";"";"Caractère";2;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"fixe_sej";"mois_entree";"Mois de la date d'entrée du séjour";19;19;"";"";"Caractère";2;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"fixe_sej";"mois_naissance";"Mois de la date de naissance du patient";20;26;"";"";"Caractère";2;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"fixe_sej";"nbjsej";"Nombre de journées dans le séjour";16;26;"";"Somme à la dernière sous séquence du nombre de journées entre le début de la séquence et la date d'entrée du séjour + le nombre de journées entre le début de la sous-séquence et le début de la séquence+ le nombre de journées de la dernière sous-séquence";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"fixe_sej";"provenance";"Provenance";16;26;"";"Précise le mode d'entrée si besoin";"Caractère";1;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"fixe_sej";"sejterm";"Indicateur de séjour terminé";16;26;"";"En fonction de l'indicateur de dernière séquence de la dernière sous-séquence trouvée";"Caractère";1;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"fixe_sej";"sexe";"Sexe du patient";16;26;"";"";"Caractère";1;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"id_hospit";"finess";"FINESS PMSI";16;26;"0";"";"Caractère";9;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"id_hospit";"ident";"Clé de jointure";16;26;"1";"Identifiant sur 6 caractères permettant la jointure entre les différentes tables. Il est unique par sous-séquence";"Caractère";6;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"id_hospit";"ident_sej";"Clé de jointure au séjour";16;26;"1";"Identifiant sur 5 caractères permettant la jointure avec la table fixe_sej. Il est unique par séjour";"Caractère";5;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"id_hospit";"numseq";"Numéro de la séquence dans le séjour";16;26;"";"Permet la jointure avec les autres fichiers non encore en tables SAS";"Caractère";4;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"id_hospit";"numssseq";"Numéro de sousséquence";16;26;"";"Permet la jointure avec les autres fichiers non encore en tables SAS";"Caractère";4;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"id_hospit";"seqhad";"N° séquentiel de séjour d'HAD/ N° séquentiel d'entrée";16;26;"0";"Permet la jointure avec les autres fichiers non encore en tables SAS";"Caractère";5;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"id_hospit_sej";"finess";"FINESS PMSI";16;26;"0";"";"Caractère";9;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"id_hospit_sej";"ident_sej";"Clé de jointure au séjour";16;26;"1";"Identifiant sur 5 caractères permettant la jointure avec la table fixe_sej. Il est unique par séjour";"Caractère";5;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"id_hospit_sej";"seqhad";"N° séquentiel de séjour d'HAD/ N° séquentiel d'entrée";16;26;"0";"Permet la jointure avec les autres fichiers non encore en tables SAS";"Caractère";5;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"immuno";"annee_per";"Année période";21;26;"";"";"Caractère";4;"ATIH"
"hadxxbd";"immuno";"finess";"FINESS PMSI";21;26;"";"";"Caractère";9;"ATIH"
"hadxxbd";"immuno";"id_exp";"N° enquête expérimentale";21;26;"";"";"Caractère";5;"ATIH"
"hadxxbd";"immuno";"id_ord";"N° de fichier";21;26;"";"";"Numérique";8;"ATIH"
"hadxxbd";"immuno";"ident_sej";"Clé de jointure au séjour";21;26;"1";"Identifiant sur 5 caractères permettant la jointure avec la table fixe_sej. Il est unique par séjour";"Caractère";5;"ATIH"
"hadxxbd";"immuno";"mois_per";"Mois période";21;26;"";"";"Caractère";2;"ATIH"
"hadxxbd";"leg";"code_erreur";"Code erreur";16;26;"";"";"Caractère";4;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"leg";"ident";"Clé de jointure";16;26;"1";"Identifiant sur 6 caractères permettant la jointure entre les différentes tables. Il est unique par sous-séquence";"Caractère";6;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"leg";"nb_erreur";"Nombre d'erreurs";16;26;"";"";"Numérique";3;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"leg";"per_annee";"Année de transmission";16;26;"";"";"Caractère";4;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"leg";"per_mois";"Mois de transmission";16;26;"";"";"Caractère";2;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"leg";"seqfact";"N° séquentiel de facture";16;20;"0";"";"Caractère";5;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"mad";"ident";"Clé de jointure";16;26;"1";"Identifiant sur 6 caractères permettant la jointure entre les différentes tables. Il est unique par sous-séquence";"Caractère";6;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"mad";"mad";"Mode de prise en charge associé documentaire";16;26;"";"";"Caractère";2;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"mchl";"adm_annee";"Année d'administration du médicament";16;26;"";"";"Caractère";4;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"mchl";"adm_mois";"Mois d'administration du médicament";16;26;"";"";"Caractère";2;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"mchl";"code";"Code UCD";16;26;"";"";"Caractère";13;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"mchl";"delai";"Délai entre la date d'entrée du séjour et la date de dispensation";16;26;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"mchl";"ident";"Clé de jointure";16;26;"1";"identifiant sur 6 caractères permettant la jointure entre les différentes tables.";"Caractère";6;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"mchl";"nbre";"Nombre administré";16;26;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"mchl";"per_annee";"Année de transmission";16;26;"";"";"Caractère";4;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"mchl";"per_mois";"Mois de transmission";16;26;"";"";"Caractère";2;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"mchl";"prix_achat";"Prix d'achat multiplié par le nombre administré";16;26;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"mchl";"seqfact";"N° séquentiel de facture";16;26;"";"";"Caractère";5;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"mchl";"top_transcodage";"Top transcodage UCD13 auto";16;26;"";"";"Caractère";1;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"mchl";"validation";"Validation initiale de la prescription par un centre de référence ou de compétence";16;26;"";"";"Caractère";1;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"med";"adm_annee";"Année d'administration du médicament";16;26;"";"";"Caractère";4;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"med";"adm_mois";"Mois d'administration du médicament";16;26;"";"";"Caractère";2;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"med";"code";"Code UCD";16;26;"";"";"Caractère";13;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"med";"delai";"Délai entre la date d'entrée du séjour et la date de dispensation";16;26;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"med";"ident";"Clé de jointure";16;26;"1";"identifiant sur 6 caractères permettant la jointure entre les différentes tables.";"Caractère";6;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"med";"indication";"code indication";18;26;"";"";"Caractère";7;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"med";"nbre";"Nombre administré";16;26;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"med";"per_annee";"Année de transmission";16;26;"";"";"Caractère";4;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"med";"per_mois";"Mois de transmission";16;26;"";"";"Caractère";2;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"med";"prix_achat";"Prix d'achat FICHCOMP multiplié par le nombre administré";16;26;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"med";"top_transcodage";"Top transcodage UCD13 auto";16;26;"";"";"Caractère";1;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"med";"validation";"Validation initiale de la prescription par un centre de référence ou de compétence";16;26;"";"";"Caractère";1;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"med_apac_valo_dgf";"apac_annee";"Année d'administration du médicament";22;26;"";"";"Caractère";4;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"med_apac_valo_dgf";"apac_mois";"Mois d'administration du médicament";22;26;"";"";"Caractère";2;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"med_apac_valo_dgf";"code";"code UCD du médicament sous ATU";22;26;"";"";"Caractère";7;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"med_apac_valo_dgf";"code13";"code UCD sur 13 caractères";22;26;"";"";"Caractère";13;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"med_apac_valo_dgf";"ident";"clé de jointure";22;26;"1";"";"Caractère";6;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"med_apac_valo_dgf";"indication";"code indication";22;26;"";"";"Caractère";7;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"med_apac_valo_dgf";"mnt_remb";"Montant remboursable /remboursé";22;26;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"med_apac_valo_dgf";"motif_non_valo";"Motif de non valorisation";22;26;"";"";"Caractère";1;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"med_apac_valo_dgf";"nb_med_apac";"effectif";22;26;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"med_apac_valo_dgf";"valo";"valorisation";22;26;"";"";"Caractère";1;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"med_atu_valo_dgf";"atu_annee";"Année d'administration du médicament";19;21;"";"";"Caractère";4;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"med_atu_valo_dgf";"atu_mois";"Mois d'administration du médicament";19;21;"";"";"Caractère";2;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"med_atu_valo_dgf";"code";"code UCD du médicament sous ATU";19;21;"";"";"Caractère";7;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"med_atu_valo_dgf";"code13";"code UCD sur 13 caractères";19;21;"";"";"Caractère";13;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"med_atu_valo_dgf";"ident";"clé de jointure";19;21;"1";"";"Caractère";6;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"med_atu_valo_dgf";"indication";"code indication";19;21;"";"";"Caractère";7;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"med_atu_valo_dgf";"motif_non_valo";"Motif de non valorisation";19;21;"";"";"Caractère";1;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"med_atu_valo_dgf";"nb_med_atu";"effectif";19;21;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"med_atu_valo_dgf";"prix_achat";"prix d'achat";19;21;"";"";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"med_atu_valo_dgf";"valo";"valorisation";19;21;"";"";"Caractère";1;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"med_valo_dgf";"code";"Code UCD";16;26;"";"Tous les médicaments inscrits par arrêté sur la liste définie à l'article L 162-22-7 CSS sont codés en UCD (le code UCD est un nombre à 7 chiffres commençant par 9) CRITERE EN ERREUR - Si le code UCD est à vide - récupération du mois et de l'année d'administration. Si ces données sont à vide, par défaut,utilisation du mois et l'année de sortie de la sous-séquence. Ensuite,vérification que la molécule appartient bien à la liste en sus durant cette période.";"Caractère";7;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"med_valo_dgf";"emi";"Montant total de l'écart indemnisable";16;26;"";"- Si le prix d'achat est supérieur au tarif de responsabilité, alors l'EMI est nul. - Si la valorisation au tarif de responsabilité est nulle, l'EMI est nul. - Si le prix d'achat est inférieur ou égal au tarif de responsabilité, alors l'EMI équivaut ;"Numérique";8;"ATIH, ARS, INSTI"
"hadxxbd";"med_valo_dgf";"ident";"Clé de jointure";16;26;"1";"Identifiant sur 6 caractères permettant la jointure entre les différentes tables. Il est répété autant de fois qu'il y a de médicaments distincts au cours de la sous-séquence";"Caractère";6;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"med_valo_dgf";"indication";"code indication";19;26;"";"";"Caractère";7;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"med_valo_dgf";"med_annee";"Année d'administration du médicament";16;26;"";"";"Caractère";4;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"med_valo_dgf";"med_mois";"Mois d'administration du médicament";16;26;"";"";"Caractère";2;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"med_valo_dgf";"mnt_remb";"Montant remboursable /remboursé";16;26;"";"Si sous-séquence valorisée (valo='1'), on parle de montant remboursé par l'AM (ou Dépense T2A accordée). - Si le prix d'achat est supérieur au tarif de responsabilité, alors le montant remboursé équivaut à la valorisation au tarif de responsabilité. - Si la valorisation au tarif de responsabilité est nulle, le montant remboursé équivaut au prix d'achat. - Si le prix d'achat est inférieur ou égal au tarif de responsabilité, alors le montant remboursé équivaut au prix d'achat + ;"Numérique";8;"ATIH, ARS, INSTI"
"hadxxbd";"med_valo_dgf";"motif_non_valo";"Motif de non valorisation";19;26;"";"";"Caractère";1;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"med_valo_dgf";"nb_med";"Nombre de médicaments administrés";16;26;"";"1 ligne par sous-séquence, mois, année d'administration et médicament distinct Si sous-séquence valorisée (valo='1'), on parle de nombre d'UCD valorisées";"Numérique";8;"ATIH, ARS, FD, INSTI, AGENCE, ETAB"
"hadxxbd";"med_valo_dgf";"prix_achat";"Prix d'achat multiplié par le nombre administré";16;26;"";"Si sous-séquence valorisée (valo='1'), on parle de dépenses établissements";"Numérique";8;"ATIH, ARS, INSTI"
